date,sector,compra,compra_pc,venda,net,net_pc
2008-02-06,Pessoa Jurídica Não Financeira,365,0.07,5020,-4655,-0.9099999999999999
2008-02-07,Bancos,247123,47.33,429347,-182224,-34.900000000000006
2008-02-07,Invest Institucional Nacional,58295,11.17,61302,-3007,-0.5700000000000003
2008-02-07,Investidores Não Residentes,215099,41.2,25353,189746,36.34
2008-02-07,Pessoa Física,1230,0.24,1090,140,0.03
2008-02-07,Pessoa Jurídica Não Financeira,365,0.07,5020,-4655,-0.8899999999999999
2008-02-08,Bancos,295923,48.93,478847,-182924,-30.240000000000002
2008-02-08,Invest Institucional Nacional,63495,10.5,66602,-3107,-0.5099999999999998
2008-02-08,Investidores Não Residentes,243799,40.31,52953,190846,31.550000000000004
2008-02-08,Pessoa Física,1230,0.2,1090,140,0.020000000000000018
2008-02-08,Pessoa Jurídica Não Financeira,365,0.06,5320,-4955,-0.8200000000000001
2008-02-11,Bancos,313293,49.83,489417,-176124,-28.019999999999996
2008-02-11,Invest Institucional Nacional,66995,10.66,71317,-4322,-0.6799999999999997
2008-02-11,Investidores Não Residentes,246799,39.26,61338,185461,29.5
2008-02-11,Pessoa Física,1230,0.2,1090,140,0.03
2008-02-11,Pessoa Jurídica Não Financeira,365,0.06,5520,-5155,-0.8200000000000001
2008-02-12,Bancos,351438,49.21,522647,-171209,-23.970000000000006
2008-02-12,Invest Institucional Nacional,97506,13.65,110608,-13102,-1.8399999999999999
2008-02-12,Investidores Não Residentes,263373,36.88,74047,189326,26.510000000000005
2008-02-12,Pessoa Física,1430,0.2,1290,140,0.020000000000000018
2008-02-12,Pessoa Jurídica Não Financeira,465,0.07,5620,-5155,-0.72
2008-02-13,Bancos,350323,46.38,522932,-172609,-22.859999999999992
2008-02-13,Invest Institucional Nacional,116816,15.47,130513,-13697,-1.8100000000000005
2008-02-13,Investidores Não Residentes,286263,37.9,91342,194921,25.81
2008-02-13,Pessoa Física,1430,0.19,1290,140,0.01999999999999999
2008-02-13,Pessoa Jurídica Não Financeira,465,0.06,9220,-8755,-1.16
2008-02-14,Bancos,361883,46.26,534492,-172609,-22.07
2008-02-14,Invest Institucional Nacional,120876,15.45,136947,-16071,-2.0600000000000023
2008-02-14,Investidores Não Residentes,297343,38.01,99808,197535,25.25
2008-02-14,Pessoa Física,1630,0.21,1490,140,0.01999999999999999
2008-02-14,Pessoa Jurídica Não Financeira,465,0.06,9460,-8995,-1.15
2008-02-15,Bancos,360883,46.04,534192,-173309,-22.110000000000007
2008-02-15,Invest Institucional Nacional,120661,15.39,138397,-17736,-2.2699999999999996
2008-02-15,Investidores Não Residentes,300228,38.3,100328,199900,25.499999999999996
2008-02-15,Pessoa Física,1630,0.21,1490,140,0.01999999999999999
2008-02-15,Pessoa Jurídica Não Financeira,465,0.06,9460,-8995,-1.15
2008-02-18,Bancos,379623,47.27,564032,-184409,-22.96
2008-02-18,Invest Institucional Nacional,123061,15.32,142397,-19336,-2.41
2008-02-18,Investidores Não Residentes,298128,37.12,85528,212600,26.47
2008-02-18,Pessoa Física,1630,0.2,1490,140,0.010000000000000009
2008-02-18,Pessoa Jurídica Não Financeira,665,0.08,9660,-8995,-1.1199999999999999
2008-02-19,Bancos,402568,49.79,590722,-188154,-23.270000000000003
2008-02-19,Invest Institucional Nacional,108746,13.45,128172,-19426,-2.4000000000000004
2008-02-19,Investidores Não Residentes,294488,36.42,78053,216435,26.770000000000003
2008-02-19,Pessoa Física,1630,0.2,1490,140,0.020000000000000018
2008-02-19,Pessoa Jurídica Não Financeira,1065,0.13,10060,-8995,-1.1099999999999999
2008-02-20,Bancos,422353,50.73,608957,-186604,-22.42000000000001
2008-02-20,Invest Institucional Nacional,110626,13.29,130315,-19689,-2.360000000000001
2008-02-20,Investidores Não Residentes,296808,35.65,81210,215598,25.9
2008-02-20,Pessoa Física,1830,0.22,1690,140,0.01999999999999999
2008-02-20,Pessoa Jurídica Não Financeira,915,0.11,10360,-9445,-1.13
2008-02-21,Bancos,431503,50.62,617802,-186299,-21.860000000000007
2008-02-21,Invest Institucional Nacional,122136,14.33,139880,-17744,-2.08
2008-02-21,Investidores Não Residentes,296048,34.73,82700,213348,25.029999999999998
2008-02-21,Pessoa Física,1830,0.21,1690,140,0.009999999999999981
2008-02-21,Pessoa Jurídica Não Financeira,915,0.11,10360,-9445,-1.1099999999999999
2008-02-22,Bancos,441063,50.62,633202,-192139,-22.050000000000004
2008-02-22,Invest Institucional Nacional,129186,14.83,141138,-11952,-1.3699999999999992
2008-02-22,Investidores Não Residentes,298368,34.24,84672,213696,24.520000000000003
2008-02-22,Pessoa Física,1830,0.21,1690,140,0.01999999999999999
2008-02-22,Pessoa Jurídica Não Financeira,915,0.11,10660,-9745,-1.1099999999999999
2008-02-25,Bancos,449418,51.13,648457,-199039,-22.65
2008-02-25,Invest Institucional Nacional,130836,14.89,138438,-7602,-0.8599999999999994
2008-02-25,Investidores Não Residentes,295918,33.67,80472,215446,24.51
2008-02-25,Pessoa Física,1830,0.21,1690,140,0.01999999999999999
2008-02-25,Pessoa Jurídica Não Financeira,915,0.1,9860,-8945,-1.02
2008-02-26,Bancos,457918,51.05,650157,-192239,-21.430000000000007
2008-02-26,Invest Institucional Nacional,136515,15.22,153097,-16582,-1.8499999999999996
2008-02-26,Investidores Não Residentes,299793,33.42,81967,217826,24.28
2008-02-26,Pessoa Física,1830,0.2,1690,140,0.010000000000000009
2008-02-26,Pessoa Jurídica Não Financeira,915,0.1,10060,-9145,-1.02
2008-02-27,Bancos,446268,47.92,648307,-202039,-21.689999999999998
2008-02-27,Invest Institucional Nacional,157135,16.87,171942,-14807,-1.5899999999999999
2008-02-27,Investidores Não Residentes,324923,34.89,98562,226361,24.310000000000002
2008-02-27,Pessoa Física,1830,0.2,1690,140,0.020000000000000018
2008-02-27,Pessoa Jurídica Não Financeira,1205,0.13,10860,-9655,-1.04
2008-02-28,Bancos,503393,49.56,711087,-207694,-20.450000000000003
2008-02-28,Invest Institucional Nacional,167990,16.54,187807,-19817,-1.9499999999999993
2008-02-28,Investidores Não Residentes,340928,33.57,104102,236826,23.32
2008-02-28,Pessoa Física,1830,0.18,1490,340,0.03
2008-02-28,Pessoa Jurídica Não Financeira,1555,0.15,11210,-9655,-0.9500000000000001
2008-02-29,Bancos,514483,48.23,736407,-221924,-20.81000000000001
2008-02-29,DTVM'S e Corretoras de Valores,50,0,50,0,0
2008-02-29,Invest Institucional Nacional,185831,17.42,193748,-7917,-0.7399999999999984
2008-02-29,Investidores Não Residentes,362482,33.98,123926,238556,22.36
2008-02-29,Pessoa Física,2280,0.21,1340,940,0.07999999999999999
2008-02-29,Pessoa Jurídica Não Financeira,1555,0.15,11210,-9655,-0.9
2008-03-03,Bancos,378658,45.64,592182,-213524,-25.730000000000004
2008-03-03,Invest Institucional Nacional,121112,14.6,112535,8577,1.0399999999999991
2008-03-03,Investidores Não Residentes,328172,39.55,114530,213642,25.749999999999996
2008-03-03,Pessoa Física,610,0.07,470,140,0.010000000000000009
2008-03-03,Pessoa Jurídica Não Financeira,1195,0.14,10030,-8835,-1.0699999999999998
2008-03-04,Bancos,385508,45.99,575002,-189494,-22.6
2008-03-04,Invest Institucional Nacional,136297,16.26,112270,24027,2.870000000000001
2008-03-04,Investidores Não Residentes,314722,37.54,140560,174162,20.77
2008-03-04,Pessoa Física,610,0.07,470,140,0.010000000000000009
2008-03-04,Pessoa Jurídica Não Financeira,1160,0.14,9995,-8835,-1.0499999999999998
2008-03-05,Bancos,407158,47.96,586652,-179494,-21.139999999999993
2008-03-05,Invest Institucional Nacional,118249,13.93,109098,9151,1.08
2008-03-05,Investidores Não Residentes,321620,37.88,142482,179138,21.1
2008-03-05,Pessoa Física,610,0.07,570,40,0
2008-03-05,Pessoa Jurídica Não Financeira,1360,0.16,10195,-8835,-1.04
2008-03-06,Bancos,438363,43.03,757287,-318924,-31.310000000000002
2008-03-06,Invest Institucional Nacional,239749,23.53,114475,125274,12.290000000000001
2008-03-06,Investidores Não Residentes,338500,33.23,135855,202645,19.889999999999997
2008-03-06,Pessoa Física,720,0.07,680,40,0
2008-03-06,Pessoa Jurídica Não Financeira,1370,0.13,10405,-9035,-0.89
2008-03-07,Bancos,470163,44.19,781787,-311624,-29.299999999999997
2008-03-07,Invest Institucional Nacional,245574,23.08,118219,127355,11.969999999999999
2008-03-07,Investidores Não Residentes,345815,32.51,152551,193264,18.169999999999998
2008-03-07,Pessoa Física,720,0.07,680,40,0.010000000000000009
2008-03-07,Pessoa Jurídica Não Financeira,1570,0.15,10605,-9035,-0.85
2008-03-10,Bancos,419263,40.49,734007,-314744,-30.4
2008-03-10,Invest Institucional Nacional,274854,26.54,147199,127655,12.319999999999999
2008-03-10,Investidores Não Residentes,339015,32.74,142951,196064,18.93
2008-03-10,Pessoa Física,720,0.07,680,40,0
2008-03-10,Pessoa Jurídica Não Financeira,1590,0.15,10605,-9015,-0.87
2008-03-11,Bancos,435263,41.03,755257,-319994,-30.17
2008-03-11,Invest Institucional Nacional,276629,26.08,149374,127255,11.999999999999998
2008-03-11,Investidores Não Residentes,346590,32.67,144676,201914,19.03
2008-03-11,Pessoa Física,720,0.07,680,40,0.010000000000000009
2008-03-11,Pessoa Jurídica Não Financeira,1590,0.15,10805,-9215,-0.87
2008-03-12,Bancos,442883,42,776577,-333694,-31.64
2008-03-12,Invest Institucional Nacional,279509,26.51,148954,130555,12.38
2008-03-12,Investidores Não Residentes,329730,31.27,117416,212314,20.14
2008-03-12,Pessoa Física,820,0.08,780,40,0.009999999999999995
2008-03-12,Pessoa Jurídica Não Financeira,1590,0.15,10805,-9215,-0.87
2008-03-13,Bancos,443423,41.67,781517,-338094,-31.78
2008-03-13,Invest Institucional Nacional,275349,25.88,142794,132555,12.459999999999999
2008-03-13,Investidores Não Residentes,342890,32.22,128176,214714,20.169999999999998
2008-03-13,Pessoa Física,820,0.08,780,40,0.009999999999999995
2008-03-13,Pessoa Jurídica Não Financeira,1590,0.15,10805,-9215,-0.87
2008-03-14,Bancos,445173,41.53,787537,-342364,-31.929999999999993
2008-03-14,Invest Institucional Nacional,279334,26.06,144159,135175,12.61
2008-03-14,Investidores Não Residentes,344775,32.16,128311,216464,20.189999999999998
2008-03-14,Pessoa Física,820,0.08,780,40,0.009999999999999995
2008-03-14,Pessoa Jurídica Não Financeira,1890,0.18,11205,-9315,-0.8700000000000001
2008-03-17,Bancos,461243,42.35,805627,-344384,-31.619999999999997
2008-03-17,Invest Institucional Nacional,279039,25.62,143564,135475,12.440000000000001
2008-03-17,Investidores Não Residentes,345995,31.77,127811,218184,20.04
2008-03-17,Pessoa Física,820,0.08,780,40,0.009999999999999995
2008-03-17,Pessoa Jurídica Não Financeira,2080,0.19,11395,-9315,-0.8600000000000001
2008-03-18,Bancos,478983,43.23,821387,-342404,-30.9
2008-03-18,Invest Institucional Nacional,280359,25.3,145164,135195,12.200000000000001
2008-03-18,Investidores Não Residentes,345855,31.21,129371,216484,19.53
2008-03-18,Pessoa Física,820,0.07,780,40,0
2008-03-18,Pessoa Jurídica Não Financeira,2080,0.19,11395,-9315,-0.8400000000000001
2008-03-19,Bancos,490383,43.54,835937,-345554,-30.669999999999995
2008-03-19,Invest Institucional Nacional,281899,25.03,146904,134995,11.990000000000002
2008-03-19,Investidores Não Residentes,351215,31.18,131531,219684,19.5
2008-03-19,Pessoa Física,820,0.07,780,40,0
2008-03-19,Pessoa Jurídica Não Financeira,2080,0.18,11245,-9165,-0.8200000000000001
2008-03-20,Bancos,543253,46.5,891877,-348624,-29.840000000000003
2008-03-20,Invest Institucional Nacional,279409,23.92,141671,137738,11.790000000000001
2008-03-20,Investidores Não Residentes,342755,29.34,122664,220091,18.84
2008-03-20,Pessoa Física,840,0.07,780,60,0
2008-03-20,Pessoa Jurídica Não Financeira,2080,0.18,11345,-9265,-0.79
2008-03-24,Bancos,581103,48.65,927627,-346524,-29.009999999999998
2008-03-24,Invest Institucional Nacional,257984,21.6,123069,134915,11.3
2008-03-24,Investidores Não Residentes,352220,29.49,131406,220814,18.49
2008-03-24,Pessoa Física,1040,0.09,980,60,0.009999999999999995
2008-03-24,Pessoa Jurídica Não Financeira,2080,0.17,11345,-9265,-0.7799999999999999
2008-03-25,Bancos,591838,46.44,934382,-342544,-26.870000000000005
2008-03-25,Invest Institucional Nacional,273214,21.44,160874,112340,8.820000000000002
2008-03-25,Investidores Não Residentes,406214,31.87,166805,239409,18.78
2008-03-25,Pessoa Física,1040,0.08,980,60,0
2008-03-25,Pessoa Jurídica Não Financeira,2180,0.17,11445,-9265,-0.73
2008-03-26,Bancos,594143,46.2,943332,-349189,-27.14
2008-03-26,Invest Institucional Nacional,275465,21.42,159350,116115,9.030000000000001
2008-03-26,Investidores Não Residentes,413334,32.14,171055,242279,18.84
2008-03-26,Pessoa Física,1040,0.08,980,60,0
2008-03-26,Pessoa Jurídica Não Financeira,2180,0.17,11445,-9265,-0.72
2008-03-27,Bancos,611893,46.73,960212,-348319,-26.6
2008-03-27,Invest Institucional Nacional,277883,21.22,157628,120255,9.18
2008-03-27,Investidores Não Residentes,416431,31.8,179762,236669,18.07
2008-03-27,Pessoa Física,1140,0.09,1080,60,0.009999999999999995
2008-03-27,Pessoa Jurídica Não Financeira,2180,0.17,10845,-8665,-0.6599999999999999
2008-03-28,Bancos,624498,46.89,982317,-357819,-26.870000000000005
2008-03-28,Invest Institucional Nacional,279733,21,158468,121265,9.1
2008-03-28,Investidores Não Residentes,424246,31.86,179287,244959,18.4
2008-03-28,Pessoa Física,1140,0.09,1080,60,0.009999999999999995
2008-03-28,Pessoa Jurídica Não Financeira,2180,0.16,10645,-8465,-0.64
2008-03-31,Bancos,643568,47.09,994582,-351014,-25.679999999999993
2008-03-31,Invest Institucional Nacional,285178,20.87,170058,115120,8.430000000000001
2008-03-31,Investidores Não Residentes,434406,31.79,190087,244319,17.88
2008-03-31,Pessoa Física,1340,0.1,1280,60,0.010000000000000009
2008-03-31,Pessoa Jurídica Não Financeira,2180,0.16,10665,-8485,-0.62
2008-04-01,Bancos,446503,43.55,813475,-366972,-35.790000000000006
2008-04-01,Invest Institucional Nacional,231998,22.63,104359,127639,12.45
2008-04-01,Investidores Não Residentes,343964,33.55,97351,246613,24.049999999999997
2008-04-01,Pessoa Física,930,0.09,870,60,0.009999999999999995
2008-04-01,Pessoa Jurídica Não Financeira,1845,0.18,9185,-7340,-0.72
2008-04-02,Bancos,458533,43.65,831205,-372672,-35.48
2008-04-02,Invest Institucional Nacional,236898,22.55,104459,132439,12.610000000000001
2008-04-02,Investidores Não Residentes,351464,33.46,103951,247513,23.560000000000002
2008-04-02,Pessoa Física,1130,0.11,1070,60,0.009999999999999995
2008-04-02,Pessoa Jurídica Não Financeira,2345,0.22,9685,-7340,-0.7000000000000001
2008-04-03,Bancos,473638,44.28,846495,-372857,-34.86
2008-04-03,Invest Institucional Nacional,238772,22.32,105759,133013,12.43
2008-04-03,Investidores Não Residentes,353475,33.05,106351,247124,23.11
2008-04-03,Pessoa Física,1130,0.11,1070,60,0.009999999999999995
2008-04-03,Pessoa Jurídica Não Financeira,2645,0.25,9985,-7340,-0.68
2008-04-04,Bancos,475168,44.31,844295,-369127,-34.42999999999999
2008-04-04,Invest Institucional Nacional,237922,22.19,105009,132913,12.400000000000002
2008-04-04,Investidores Não Residentes,354920,33.1,111426,243494,22.71
2008-04-04,Pessoa Física,1130,0.11,1070,60,0.009999999999999995
2008-04-04,Pessoa Jurídica Não Financeira,3145,0.29,10485,-7340,-0.69
2008-04-07,Bancos,496073,44.88,871180,-375107,-33.93999999999999
2008-04-07,Invest Institucional Nacional,239742,21.69,108759,130983,11.850000000000001
2008-04-07,Investidores Não Residentes,365135,33.04,113531,251604,22.77
2008-04-07,Pessoa Física,1130,0.1,1070,60,0
2008-04-07,Pessoa Jurídica Não Financeira,3145,0.28,10685,-7540,-0.69
2008-04-08,Bancos,537318,46.25,913625,-376307,-32.39
2008-04-08,Invest Institucional Nacional,239722,20.63,108659,131063,11.28
2008-04-08,Investidores Não Residentes,380515,32.75,127791,252724,21.75
2008-04-08,Pessoa Física,1130,0.1,1220,-90,-0.009999999999999995
2008-04-08,Pessoa Jurídica Não Financeira,3145,0.27,10535,-7390,-0.64
2008-04-09,Bancos,561173,46.89,935120,-373947,-31.25
2008-04-09,Invest Institucional Nacional,242122,20.23,113359,128763,10.76
2008-04-09,Investidores Não Residentes,389155,32.52,136591,252564,21.110000000000003
2008-04-09,Pessoa Física,1130,0.09,1070,60,0
2008-04-09,Pessoa Jurídica Não Financeira,3145,0.26,10585,-7440,-0.62
2008-04-10,Bancos,578638,47.73,955225,-376587,-31.06000000000001
2008-04-10,Invest Institucional Nacional,245787,20.27,116059,129728,10.7
2008-04-10,Investidores Não Residentes,383680,31.65,129991,253689,20.93
2008-04-10,Pessoa Física,1180,0.1,1070,110,0.010000000000000009
2008-04-10,Pessoa Jurídica Não Financeira,3145,0.26,10085,-6940,-0.57
2008-04-11,Bancos,583288,47.98,961675,-378387,-31.119999999999997
2008-04-11,Invest Institucional Nacional,244987,20.15,112219,132768,10.919999999999998
2008-04-11,Investidores Não Residentes,383280,31.53,130431,252849,20.8
2008-04-11,Pessoa Física,1180,0.1,1070,110,0.010000000000000009
2008-04-11,Pessoa Jurídica Não Financeira,3045,0.25,10385,-7340,-0.6
2008-04-14,Bancos,580128,47.64,962215,-382087,-31.379999999999995
2008-04-14,Invest Institucional Nacional,244987,20.12,112419,132568,10.89
2008-04-14,Investidores Não Residentes,387270,31.81,131461,255809,21.009999999999998
2008-04-14,Pessoa Física,1180,0.1,1070,110,0.010000000000000009
2008-04-14,Pessoa Jurídica Não Financeira,4045,0.33,10445,-6400,-0.53
2008-04-15,Bancos,601233,48.48,981060,-379827,-30.619999999999997
2008-04-15,Invest Institucional Nacional,249687,20.13,118219,131468,10.6
2008-04-15,Investidores Não Residentes,384070,30.97,129361,254709,20.54
2008-04-15,Pessoa Física,1180,0.1,1130,50,0.010000000000000009
2008-04-15,Pessoa Jurídica Não Financeira,4045,0.33,10445,-6400,-0.51
2008-04-16,Bancos,600833,47.88,985470,-384637,-30.660000000000004
2008-04-16,Invest Institucional Nacional,257464,20.52,118999,138465,11.04
2008-04-16,Investidores Não Residentes,390453,31.12,137431,253022,20.17
2008-04-16,Pessoa Física,1180,0.09,1130,50,0
2008-04-16,Pessoa Jurídica Não Financeira,4825,0.38,11725,-6900,-0.55
2008-04-17,Bancos,627693,48.8,1018350,-390657,-30.370000000000005
2008-04-17,Invest Institucional Nacional,265909,20.67,118954,146955,11.420000000000002
2008-04-17,Investidores Não Residentes,387638,30.14,137086,250552,19.48
2008-04-17,Pessoa Física,980,0.08,930,50,0.009999999999999995
2008-04-17,Pessoa Jurídica Não Financeira,4045,0.31,10945,-6900,-0.54
2008-04-18,Bancos,625253,48.72,1008510,-383257,-29.86
2008-04-18,Invest Institucional Nacional,266839,20.79,124764,142075,11.069999999999999
2008-04-18,Investidores Não Residentes,386338,30.1,138806,247532,19.28
2008-04-18,Pessoa Física,980,0.08,930,50,0.009999999999999995
2008-04-18,Pessoa Jurídica Não Financeira,4045,0.32,10445,-6400,-0.49000000000000005
2008-04-22,Bancos,616803,48.63,1007470,-390667,-30.800000000000004
2008-04-22,Invest Institucional Nacional,269662,21.26,118714,150948,11.900000000000002
2008-04-22,Investidores Não Residentes,376725,29.7,131156,245569,19.36
2008-04-22,Pessoa Física,1180,0.09,1130,50,0
2008-04-22,Pessoa Jurídica Não Financeira,4045,0.32,9945,-5900,-0.46
2008-04-23,Bancos,628483,48.91,1021010,-392527,-30.549999999999997
2008-04-23,Invest Institucional Nacional,271362,21.12,120914,150448,11.71
2008-04-23,Investidores Não Residentes,379925,29.57,131956,247969,19.3
2008-04-23,Pessoa Física,1180,0.09,1130,50,0
2008-04-23,Pessoa Jurídica Não Financeira,4045,0.31,9985,-5940,-0.47000000000000003
2008-04-24,Bancos,675433,49.49,1071890,-396457,-29.059999999999995
2008-04-24,Invest Institucional Nacional,300452,22.02,146541,153911,11.28
2008-04-24,Investidores Não Residentes,383355,28.09,135179,248176,18.18
2008-04-24,Pessoa Física,1380,0.1,1230,150,0.010000000000000009
2008-04-24,Pessoa Jurídica Não Financeira,4045,0.3,9825,-5780,-0.42
2008-04-25,Bancos,680893,49.58,1072300,-391407,-28.489999999999995
2008-04-25,Invest Institucional Nacional,304152,22.15,151671,152481,11.11
2008-04-25,Investidores Não Residentes,382855,27.88,136299,246556,17.96
2008-04-25,Pessoa Física,1480,0.11,1330,150,0.009999999999999995
2008-04-25,Pessoa Jurídica Não Financeira,4045,0.29,11825,-7780,-0.5700000000000001
2008-04-28,Bancos,698703,50.29,1088510,-389807,-28.059999999999995
2008-04-28,Invest Institucional Nacional,306152,22.04,153971,152181,10.959999999999999
2008-04-28,Investidores Não Residentes,378855,27.27,133599,245256,17.65
2008-04-28,Pessoa Física,1480,0.11,1330,150,0.009999999999999995
2008-04-28,Pessoa Jurídica Não Financeira,4045,0.29,11825,-7780,-0.56
2008-04-29,Bancos,702493,50.14,1088770,-386277,-27.569999999999993
2008-04-29,Invest Institucional Nacional,308852,22.04,160316,148536,10.6
2008-04-29,Investidores Não Residentes,383245,27.35,139174,244071,17.42
2008-04-29,Pessoa Física,1480,0.11,1630,-150,-0.009999999999999995
2008-04-29,Pessoa Jurídica Não Financeira,5045,0.36,11225,-6180,-0.44000000000000006
2008-04-30,Bancos,695083,48.46,1070760,-375677,-26.190000000000005
2008-04-30,Invest Institucional Nacional,335757,23.41,179016,156741,10.93
2008-04-30,Investidores Não Residentes,396860,27.67,172194,224666,15.670000000000002
2008-04-30,Pessoa Física,1680,0.12,1230,450,0.03
2008-04-30,Pessoa Jurídica Não Financeira,5045,0.35,11225,-6180,-0.43000000000000005
2008-05-02,Bancos,524588,47.51,839225,-314637,-28.490000000000002
2008-05-02,Invest Institucional Nacional,268061,24.28,129379,138682,12.56
2008-05-02,Investidores Não Residentes,305191,27.64,123886,181305,16.42
2008-05-02,Pessoa Física,1435,0.13,1445,-10,0
2008-05-02,Pessoa Jurídica Não Financeira,4950,0.45,10290,-5340,-0.48000000000000004
2008-05-05,Bancos,525498,47.36,840995,-315497,-28.439999999999998
2008-05-05,Invest Institucional Nacional,270661,24.39,132679,137982,12.43
2008-05-05,Investidores Não Residentes,306941,27.66,124086,182855,16.48
2008-05-05,Pessoa Física,1435,0.13,1445,-10,0
2008-05-05,Pessoa Jurídica Não Financeira,4960,0.45,10290,-5330,-0.48000000000000004
2008-05-06,Bancos,553298,47.41,870145,-316847,-27.159999999999997
2008-05-06,Invest Institucional Nacional,293501,25.15,152919,140582,12.049999999999999
2008-05-06,Investidores Não Residentes,312701,26.8,132146,180555,15.48
2008-05-06,Pessoa Física,1435,0.12,1445,-10,0
2008-05-06,Pessoa Jurídica Não Financeira,6010,0.52,10290,-4280,-0.36
2008-05-07,Bancos,567018,46.72,885765,-318747,-26.260000000000005
2008-05-07,Invest Institucional Nacional,320886,26.44,152324,168562,13.89
2008-05-07,Investidores Não Residentes,318321,26.23,163846,154475,12.73
2008-05-07,Pessoa Física,1435,0.12,1445,-10,0
2008-05-07,Pessoa Jurídica Não Financeira,6010,0.5,10290,-4280,-0.35
2008-05-08,Bancos,568698,46.71,885595,-316897,-26.020000000000003
2008-05-08,Invest Institucional Nacional,320981,26.36,151824,169157,13.889999999999999
2008-05-08,Investidores Não Residentes,321076,26.37,168146,152930,12.56
2008-05-08,Pessoa Física,1335,0.11,1345,-10,0
2008-05-08,Pessoa Jurídica Não Financeira,5510,0.45,10690,-5180,-0.43
2008-05-09,Bancos,560398,45.96,876195,-315797,-25.9
2008-05-09,DTVM'S e Corretoras de Valores,0,0,100,-100,-0.01
2008-05-09,Invest Institucional Nacional,320881,26.32,151604,169277,13.89
2008-05-09,Investidores Não Residentes,331176,27.16,178966,152210,12.48
2008-05-09,Pessoa Física,1335,0.11,1445,-110,-0.009999999999999995
2008-05-09,Pessoa Jurídica Não Financeira,5510,0.45,10990,-5480,-0.45
2008-05-12,Bancos,623098,47.04,936165,-313067,-23.640000000000008
2008-05-12,DTVM'S e Corretoras de Valores,0,0,100,-100,-0.01
2008-05-12,Invest Institucional Nacional,348766,26.33,180904,167862,12.669999999999998
2008-05-12,Investidores Não Residentes,345941,26.12,194966,150975,11.4
2008-05-12,Pessoa Física,1335,0.1,1445,-110,-0.009999999999999995
2008-05-12,Pessoa Jurídica Não Financeira,5430,0.41,10990,-5560,-0.42
2008-05-13,Bancos,845788,54.23,1158705,-312917,-20.06000000000001
2008-05-13,Invest Institucional Nacional,368466,23.63,201604,166862,10.7
2008-05-13,Investidores Não Residentes,338491,21.7,186866,151625,9.719999999999999
2008-05-13,Pessoa Física,1335,0.09,1445,-110,0
2008-05-13,Pessoa Jurídica Não Financeira,5530,0.35,10990,-5460,-0.35
2008-05-14,Bancos,858688,54.43,1175605,-316917,-20.1
2008-05-14,Invest Institucional Nacional,371816,23.57,201104,170712,10.82
2008-05-14,Investidores Não Residentes,340191,21.57,188316,151875,9.63
2008-05-14,Pessoa Física,1335,0.08,1445,-110,-0.009999999999999995
2008-05-14,Pessoa Jurídica Não Financeira,5430,0.34,10990,-5560,-0.35999999999999993
2008-05-15,Bancos,865978,54.55,1186825,-320847,-20.210000000000008
2008-05-15,Invest Institucional Nacional,373016,23.5,203316,169700,10.69
2008-05-15,Investidores Não Residentes,341621,21.52,185504,156117,9.83
2008-05-15,Pessoa Física,1435,0.09,1545,-110,-0.010000000000000009
2008-05-15,Pessoa Jurídica Não Financeira,5430,0.34,10290,-4860,-0.31
2008-05-16,Bancos,880078,54.94,1218625,-338547,-21.129999999999995
2008-05-16,Invest Institucional Nacional,373716,23.33,203516,170200,10.629999999999999
2008-05-16,Investidores Não Residentes,339371,21.18,166054,173317,10.81
2008-05-16,Pessoa Física,1435,0.09,1545,-110,-0.010000000000000009
2008-05-16,Pessoa Jurídica Não Financeira,7430,0.46,12290,-4860,-0.31
2008-05-19,Bancos,896128,55,1238925,-342797,-21.03
2008-05-19,Invest Institucional Nacional,382303,23.46,210516,171787,10.540000000000001
2008-05-19,Investidores Não Residentes,341854,20.98,165874,175980,10.8
2008-05-19,Pessoa Física,1735,0.11,1845,-110,0
2008-05-19,Pessoa Jurídica Não Financeira,7430,0.46,12290,-4860,-0.29
2008-05-20,Bancos,900578,54.94,1243075,-342497,-20.900000000000006
2008-05-20,DTVM'S e Corretoras de Valores,0,0,100,-100,-0.01
2008-05-20,Invest Institucional Nacional,379703,23.16,208116,171587,10.46
2008-05-20,Investidores Não Residentes,349584,21.33,173604,175980,10.739999999999998
2008-05-20,Pessoa Física,1835,0.11,1945,-110,-0.009999999999999995
2008-05-20,Pessoa Jurídica Não Financeira,7430,0.45,12290,-4860,-0.3
2008-05-21,Bancos,901778,54.81,1247725,-345947,-21.03
2008-05-21,DTVM'S e Corretoras de Valores,0,0,100,-100,-0.01
2008-05-21,Invest Institucional Nacional,384568,23.38,213183,171385,10.419999999999998
2008-05-21,Investidores Não Residentes,349539,21.25,169907,179632,10.92
2008-05-21,Pessoa Física,1835,0.11,1945,-110,-0.009999999999999995
2008-05-21,Pessoa Jurídica Não Financeira,7430,0.45,12290,-4860,-0.3
2008-05-23,Bancos,904378,54.88,1249725,-345347,-20.949999999999996
2008-05-23,DTVM'S e Corretoras de Valores,0,0,100,-100,-0.01
2008-05-23,Invest Institucional Nacional,386583,23.46,214998,171585,10.41
2008-05-23,Investidores Não Residentes,347689,21.1,168857,178832,10.850000000000001
2008-05-23,Pessoa Física,1985,0.12,2095,-110,-0.010000000000000009
2008-05-23,Pessoa Jurídica Não Financeira,7430,0.45,12290,-4860,-0.3
