date,sector,compra,compra_pc,venda,net,net_pc
2007-08-09,Bancos,143120,45.91,178020,-34900,-11.190000000000005
2007-08-09,DTVM'S e Corretoras de Valores,300,0.1,0,300,0.1
2007-08-09,Invest Institucional Nacional,115317,36.99,91231,24086,7.73
2007-08-09,Investidores Não Residentes,51438,16.5,40614,10824,3.4700000000000006
2007-08-09,Outras Jurídicas Financeiras,20,0.01,0,20,0.01
2007-08-09,Pessoa Física,330,0.11,0,330,0.11
2007-08-09,Pessoa Jurídica Não Financeira,1245,0.4,1905,-660,-0.20999999999999996
2007-08-10,Bancos,148650,38.52,184370,-35720,-9.25
2007-08-10,Invest Institucional Nacional,159934,41.44,131881,28053,7.269999999999996
2007-08-10,Investidores Não Residentes,74271,19.24,66294,7977,2.0599999999999987
2007-08-10,Outras Jurídicas Financeiras,20,0.01,0,20,0.01
2007-08-10,Pessoa Física,330,0.09,0,330,0.09
2007-08-10,Pessoa Jurídica Não Financeira,2745,0.71,3405,-660,-0.17000000000000004
2007-08-13,Bancos,140540,35.02,182010,-41470,-10.339999999999996
2007-08-13,Invest Institucional Nacional,165442,41.23,135058,30384,7.57
2007-08-13,Investidores Não Residentes,92195,22.98,80799,11396,2.84
2007-08-13,Outras Jurídicas Financeiras,20,0,0,20,0
2007-08-13,Pessoa Física,330,0.08,0,330,0.08
2007-08-13,Pessoa Jurídica Não Financeira,2745,0.68,3405,-660,-0.16999999999999993
2007-08-14,Bancos,151620,36.79,197230,-45610,-11.060000000000002
2007-08-14,Invest Institucional Nacional,171227,41.55,136868,34359,8.339999999999996
2007-08-14,Investidores Não Residentes,86190,20.91,74859,11331,2.75
2007-08-14,Outras Jurídicas Financeiras,20,0,0,20,0
2007-08-14,Pessoa Física,330,0.08,0,330,0.08
2007-08-14,Pessoa Jurídica Não Financeira,2755,0.67,3185,-430,-0.09999999999999998
2007-08-15,Bancos,169770,37.81,210870,-41100,-9.159999999999997
2007-08-15,Invest Institucional Nacional,181522,40.43,151583,29939,6.670000000000002
2007-08-15,Investidores Não Residentes,94545,21.06,83304,11241,2.509999999999998
2007-08-15,Outras Jurídicas Financeiras,20,0,0,20,0
2007-08-15,Pessoa Física,330,0.07,0,330,0.07
2007-08-15,Pessoa Jurídica Não Financeira,2775,0.62,3205,-430,-0.08999999999999997
2007-08-16,Bancos,177470,35.48,251220,-73750,-14.75
2007-08-16,Invest Institucional Nacional,219162,43.82,157383,61779,12.350000000000001
2007-08-16,Investidores Não Residentes,100425,20.08,88374,12051,2.4099999999999966
2007-08-16,Outras Jurídicas Financeiras,20,0,0,20,0
2007-08-16,Pessoa Física,330,0.07,0,330,0.07
2007-08-16,Pessoa Jurídica Não Financeira,2775,0.55,3205,-430,-0.08999999999999997
2007-08-17,Bancos,183280,34.48,260830,-77550,-14.600000000000001
2007-08-17,Invest Institucional Nacional,241524,45.44,157938,83586,15.719999999999999
2007-08-17,Investidores Não Residentes,102173,19.22,109519,-7346,-1.3900000000000006
2007-08-17,Outras Jurídicas Financeiras,20,0,0,20,0
2007-08-17,Pessoa Física,320,0.06,0,320,0.06
2007-08-17,Pessoa Jurídica Não Financeira,4175,0.79,3205,970,0.19000000000000006
2007-08-20,Bancos,186680,34.64,267670,-80990,-15.030000000000001
2007-08-20,Invest Institucional Nacional,240594,44.65,156988,83606,15.52
2007-08-20,Investidores Não Residentes,106863,19.83,110989,-4126,-0.7700000000000031
2007-08-20,Outras Jurídicas Financeiras,20,0,0,20,0
2007-08-20,Pessoa Física,320,0.06,0,320,0.06
2007-08-20,Pessoa Jurídica Não Financeira,4375,0.81,3205,1170,0.22000000000000008
2007-08-21,Bancos,199240,35.87,283330,-84090,-15.150000000000006
2007-08-21,Invest Institucional Nacional,242764,43.71,156648,86116,15.5
2007-08-21,Investidores Não Residentes,109158,19.65,112194,-3036,-0.5500000000000007
2007-08-21,Outras Jurídicas Financeiras,20,0,0,20,0
2007-08-21,Pessoa Física,320,0.06,0,320,0.06
2007-08-21,Pessoa Jurídica Não Financeira,3875,0.7,3205,670,0.12
2007-08-22,Bancos,224940,39.85,298180,-73240,-12.969999999999999
2007-08-22,Invest Institucional Nacional,234023,41.45,155928,78095,13.830000000000002
2007-08-22,Investidores Não Residentes,101349,17.95,107214,-5865,-1.0399999999999991
2007-08-22,Outras Jurídicas Financeiras,20,0,0,20,0
2007-08-22,Pessoa Física,320,0.06,0,320,0.06
2007-08-22,Pessoa Jurídica Não Financeira,3875,0.69,3205,670,0.12
2007-08-23,Bancos,243130,40.04,314690,-71560,-11.780000000000001
2007-08-23,Invest Institucional Nacional,249158,41.03,172063,77095,12.690000000000001
2007-08-23,Investidores Não Residentes,110314,18.17,117279,-6965,-1.139999999999997
2007-08-23,Outras Jurídicas Financeiras,20,0,0,20,0
2007-08-23,Pessoa Física,320,0.05,0,320,0.05
2007-08-23,Pessoa Jurídica Não Financeira,4295,0.71,3205,1090,0.17999999999999994
2007-08-24,Bancos,254790,40.34,321310,-66520,-10.529999999999994
2007-08-24,Invest Institucional Nacional,259513,41.09,186988,72525,11.480000000000004
2007-08-24,Investidores Não Residentes,112459,17.81,120094,-7635,-1.2000000000000028
2007-08-24,Outras Jurídicas Financeiras,20,0,0,20,0
2007-08-24,Pessoa Física,320,0.05,0,320,0.05
2007-08-24,Pessoa Jurídica Não Financeira,4475,0.71,3185,1290,0.20999999999999996
2007-08-27,Bancos,269180,41.33,327090,-57910,-8.89
2007-08-27,Invest Institucional Nacional,264285,40.57,199820,64465,9.89
2007-08-27,Investidores Não Residentes,113059,17.36,121194,-8135,-1.25
2007-08-27,Outras Jurídicas Financeiras,20,0,0,20,0
2007-08-27,Pessoa Física,320,0.05,0,320,0.05
2007-08-27,Pessoa Jurídica Não Financeira,4495,0.69,3255,1240,0.18999999999999995
2007-08-28,Bancos,268790,41.14,318710,-49920,-7.640000000000001
2007-08-28,Invest Institucional Nacional,263995,40.41,209625,54370,8.319999999999993
2007-08-28,Investidores Não Residentes,115764,17.72,121794,-6030,-0.9200000000000017
2007-08-28,Outras Jurídicas Financeiras,20,0,0,20,0
2007-08-28,Pessoa Física,320,0.05,0,320,0.05
2007-08-28,Pessoa Jurídica Não Financeira,4435,0.68,3195,1240,0.19000000000000006
2007-08-29,Bancos,272190,41.54,312210,-40020,-6.109999999999999
2007-08-29,Invest Institucional Nacional,263825,40.26,218855,44970,6.859999999999999
2007-08-29,Investidores Não Residentes,115484,17.62,121014,-5530,-0.8499999999999979
2007-08-29,Outras Jurídicas Financeiras,20,0,0,20,0
2007-08-29,Pessoa Física,320,0.05,0,320,0.05
2007-08-29,Pessoa Jurídica Não Financeira,3435,0.52,3195,240,0.030000000000000027
2007-08-30,Bancos,275990,40.5,323680,-47690,-6.990000000000002
2007-08-30,Invest Institucional Nacional,281437,41.3,229520,51917,7.6199999999999974
2007-08-30,Investidores Não Residentes,120312,17.65,125119,-4807,-0.7100000000000009
2007-08-30,Outras Jurídicas Financeiras,20,0,0,20,0
2007-08-30,Pessoa Física,320,0.05,0,320,0.05
2007-08-30,Pessoa Jurídica Não Financeira,3435,0.5,3195,240,0.030000000000000027
2007-08-31,Bancos,279660,40.63,323530,-43870,-6.3799999999999955
2007-08-31,Invest Institucional Nacional,282511,41.05,234987,47524,6.909999999999997
2007-08-31,Investidores Não Residentes,122320,17.77,126554,-4234,-0.620000000000001
2007-08-31,Outras Jurídicas Financeiras,20,0,0,20,0
2007-08-31,Pessoa Física,320,0.05,0,320,0.05
2007-08-31,Pessoa Jurídica Não Financeira,3435,0.5,3195,240,0.03999999999999998
2007-09-03,Bancos,159100,45.94,139300,19800,5.719999999999999
2007-09-03,Invest Institucional Nacional,130458,37.67,139962,-9504,-2.75
2007-09-03,Investidores Não Residentes,53521,15.45,64247,-10726,-3.1000000000000014
2007-09-03,Pessoa Física,190,0.05,0,190,0.05
2007-09-03,Pessoa Jurídica Não Financeira,3035,0.88,2795,240,0.06999999999999995
2007-09-04,Bancos,154610,42.34,145300,9310,2.5500000000000043
2007-09-04,Invest Institucional Nacional,144832,39.66,147214,-2382,-0.6600000000000037
2007-09-04,Investidores Não Residentes,62487,17.11,69845,-7358,-2.0199999999999996
2007-09-04,Pessoa Física,190,0.05,0,190,0.05
2007-09-04,Pessoa Jurídica Não Financeira,3035,0.83,2795,240,0.05999999999999994
2007-09-05,Bancos,191570,46.21,186830,4740,1.1400000000000006
2007-09-05,Invest Institucional Nacional,143527,34.62,144717,-1190,-0.28999999999999915
2007-09-05,Investidores Não Residentes,76217,18.39,80217,-4000,-0.9600000000000009
2007-09-05,Pessoa Física,190,0.05,0,190,0.05
2007-09-05,Pessoa Jurídica Não Financeira,3055,0.74,2795,260,0.06999999999999995
2007-09-06,Bancos,195895,46.62,192400,3495,0.8299999999999983
2007-09-06,Invest Institucional Nacional,144227,34.32,146597,-2370,-0.5700000000000003
2007-09-06,Investidores Não Residentes,76822,18.28,78397,-1575,-0.379999999999999
2007-09-06,Pessoa Física,190,0.05,0,190,0.05
2007-09-06,Pessoa Jurídica Não Financeira,3060,0.73,2800,260,0.05999999999999994
2007-09-10,Bancos,210795,48.98,208500,2295,0.529999999999994
2007-09-10,Invest Institucional Nacional,145177,33.74,147872,-2695,-0.6199999999999974
2007-09-10,Investidores Não Residentes,71122,16.53,71122,0,0
2007-09-10,Pessoa Física,190,0.04,0,190,0.04
2007-09-10,Pessoa Jurídica Não Financeira,3060,0.71,2850,210,0.04999999999999993
2007-09-11,Bancos,209945,49.09,205475,4470,1.0500000000000043
2007-09-11,Invest Institucional Nacional,142902,33.41,148102,-5200,-1.220000000000006
2007-09-11,Investidores Não Residentes,71607,16.74,71137,470,0.10999999999999943
2007-09-11,Pessoa Física,125,0.03,25,100,0.019999999999999997
2007-09-11,Pessoa Jurídica Não Financeira,3135,0.73,2975,160,0.030000000000000027
2007-09-12,Bancos,208545,46.96,221735,-13190,-2.969999999999999
2007-09-12,Invest Institucional Nacional,155007,34.9,146757,8250,1.8599999999999994
2007-09-12,Investidores Não Residentes,77322,17.41,72642,4680,1.0500000000000007
2007-09-12,Pessoa Física,125,0.03,25,100,0.019999999999999997
2007-09-12,Pessoa Jurídica Não Financeira,3130,0.7,2970,160,0.029999999999999916
2007-09-13,Bancos,198345,45.94,216435,-18090,-4.190000000000005
2007-09-13,Invest Institucional Nacional,153907,35.64,141880,12027,2.780000000000001
2007-09-13,Investidores Não Residentes,76172,17.64,70469,5703,1.3200000000000003
2007-09-13,Pessoa Física,225,0.05,25,200,0.04
2007-09-13,Pessoa Jurídica Não Financeira,3130,0.72,2970,160,0.030000000000000027
2007-09-14,Bancos,193545,45.82,212985,-19440,-4.600000000000001
2007-09-14,Invest Institucional Nacional,149746,35.45,136197,13549,3.210000000000001
2007-09-14,Investidores Não Residentes,77363,18.31,70232,7131,1.6799999999999997
2007-09-14,Pessoa Física,225,0.05,25,200,0.04
2007-09-14,Pessoa Jurídica Não Financeira,1530,0.36,2970,-1440,-0.33999999999999997
2007-09-17,Bancos,202805,47,221345,-18540,-4.299999999999997
2007-09-17,Invest Institucional Nacional,154986,35.92,134605,20381,4.720000000000002
2007-09-17,Investidores Não Residentes,71823,16.65,72324,-501,-0.11000000000000298
2007-09-17,Pessoa Física,325,0.08,225,100,0.03
2007-09-17,Pessoa Jurídica Não Financeira,1530,0.35,2970,-1440,-0.33999999999999997
2007-09-18,Bancos,200795,46.7,218435,-17640,-4.099999999999994
2007-09-18,Invest Institucional Nacional,151828,35.31,136105,15723,3.650000000000002
2007-09-18,Investidores Não Residentes,75381,17.53,72224,3157,0.7300000000000004
2007-09-18,Pessoa Física,425,0.1,225,200,0.05
2007-09-18,Pessoa Jurídica Não Financeira,1530,0.36,2970,-1440,-0.32999999999999996
2007-09-19,Bancos,195705,44.32,216235,-20530,-4.649999999999999
2007-09-19,DTVM'S e Corretoras de Valores,100,0.02,0,100,0.02
2007-09-19,Invest Institucional Nacional,156688,35.48,141592,15096,3.4199999999999946
2007-09-19,Investidores Não Residentes,86991,19.7,80307,6684,1.509999999999998
2007-09-19,Pessoa Física,525,0.12,525,0,0
2007-09-19,Pessoa Jurídica Não Financeira,1600,0.36,2950,-1350,-0.31000000000000005
2007-09-20,Bancos,195435,38.85,215205,-19770,-3.9299999999999997
2007-09-20,Invest Institucional Nacional,181149,36.01,168128,13021,2.5799999999999983
2007-09-20,Investidores Não Residentes,124250,24.7,116191,8059,1.5999999999999979
2007-09-20,Pessoa Física,525,0.1,525,0,0
2007-09-20,Pessoa Jurídica Não Financeira,1640,0.33,2950,-1310,-0.25999999999999995
2007-09-21,Bancos,200430,39.34,220220,-19790,-3.8899999999999935
2007-09-21,Invest Institucional Nacional,183972,36.11,171811,12161,2.3800000000000026
2007-09-21,Investidores Não Residentes,122852,24.12,113918,8934,1.7600000000000016
2007-09-21,Pessoa Física,525,0.1,525,0,0
2007-09-21,Pessoa Jurídica Não Financeira,1645,0.32,2950,-1305,-0.25999999999999995
2007-09-24,Bancos,198985,39.39,226840,-27855,-5.519999999999996
2007-09-24,Invest Institucional Nacional,194987,38.6,168059,26928,5.329999999999998
2007-09-24,Investidores Não Residentes,108907,21.56,106670,2237,0.4399999999999977
2007-09-24,Pessoa Física,585,0.12,585,0,0
2007-09-24,Pessoa Jurídica Não Financeira,1640,0.32,2950,-1310,-0.25999999999999995
2007-09-25,Bancos,196835,39.09,227090,-30255,-6.009999999999998
2007-09-25,Invest Institucional Nacional,200762,39.87,167337,33425,6.640000000000001
2007-09-25,Investidores Não Residentes,103637,20.58,105497,-1860,-0.370000000000001
2007-09-25,Pessoa Física,585,0.12,585,0,0
2007-09-25,Pessoa Jurídica Não Financeira,1740,0.35,3050,-1310,-0.26
2007-09-26,Bancos,212085,41.1,227190,-15105,-2.9299999999999997
2007-09-26,Invest Institucional Nacional,202953,39.33,176468,26485,5.1299999999999955
2007-09-26,Investidores Não Residentes,98531,19.1,108221,-9690,-1.8699999999999974
2007-09-26,Pessoa Física,665,0.13,665,0,0
2007-09-26,Pessoa Jurídica Não Financeira,1740,0.34,3430,-1690,-0.32
2007-09-27,Bancos,219730,41.41,216840,2890,0.5499999999999972
2007-09-27,Invest Institucional Nacional,207568,39.11,196528,11040,2.0799999999999983
2007-09-27,Investidores Não Residentes,101081,19.05,113351,-12270,-2.3099999999999987
2007-09-27,Pessoa Física,565,0.11,465,100,0.020000000000000004
2007-09-27,Pessoa Jurídica Não Financeira,1740,0.33,3500,-1760,-0.33
2007-09-28,Bancos,259635,46.27,254975,4660,0.8300000000000054
2007-09-28,Invest Institucional Nacional,211418,37.68,202670,8748,1.5600000000000023
2007-09-28,Investidores Não Residentes,87891,15.66,99479,-11588,-2.0700000000000003
2007-09-28,Pessoa Física,565,0.1,465,100,0.020000000000000004
2007-09-28,Pessoa Jurídica Não Financeira,1645,0.29,3565,-1920,-0.35000000000000003
2007-10-01,Bancos,150440,49,152015,-1575,-0.509999999999998
2007-10-01,Invest Institucional Nacional,107091,34.88,89951,17140,5.580000000000002
2007-10-01,Investidores Não Residentes,47749,15.55,63524,-15775,-5.140000000000001
2007-10-01,Pessoa Física,300,0.1,200,100,0.03
2007-10-01,Pessoa Jurídica Não Financeira,1435,0.47,1325,110,0.03999999999999998
2007-10-02,Bancos,157540,49.68,157815,-275,-0.09000000000000341
2007-10-02,DTVM'S e Corretoras de Valores,100,0.03,0,100,0.03
2007-10-02,Invest Institucional Nacional,104091,32.82,91939,12152,3.830000000000002
2007-10-02,Investidores Não Residentes,53649,16.92,65836,-12187,-3.84
2007-10-02,Pessoa Física,300,0.09,200,100,0.03
2007-10-02,Pessoa Jurídica Não Financeira,1435,0.45,1325,110,0.030000000000000027
2007-10-03,Bancos,170440,50.44,176515,-6075,-1.8000000000000043
2007-10-03,DTVM'S e Corretoras de Valores,100,0.03,0,100,0.03
2007-10-03,Invest Institucional Nacional,101681,30.09,91969,9712,2.870000000000001
2007-10-03,Investidores Não Residentes,63349,18.75,67796,-4447,-1.3099999999999987
2007-10-03,Pessoa Física,380,0.11,280,100,0.03
2007-10-03,Pessoa Jurídica Não Financeira,1945,0.58,1335,610,0.17999999999999994
2007-10-04,Bancos,187540,53.59,183415,4125,1.1800000000000068
2007-10-04,DTVM'S e Corretoras de Valores,100,0.03,0,100,0.03
2007-10-04,Invest Institucional Nacional,102211,29.21,93604,8607,2.460000000000001
2007-10-04,Investidores Não Residentes,57639,16.47,71231,-13592,-3.8800000000000026
2007-10-04,Pessoa Física,380,0.11,280,100,0.03
2007-10-04,Pessoa Jurídica Não Financeira,2095,0.6,1435,660,0.19
2007-10-05,Bancos,187340,49.37,188515,-1175,-0.3100000000000023
2007-10-05,DTVM'S e Corretoras de Valores,100,0.03,0,100,0.03
2007-10-05,Invest Institucional Nacional,128998,33.99,97631,31367,8.260000000000002
2007-10-05,Investidores Não Residentes,60112,15.84,91204,-31092,-8.190000000000001
2007-10-05,Pessoa Física,780,0.21,680,100,0.03
2007-10-05,Pessoa Jurídica Não Financeira,2165,0.57,1465,700,0.17999999999999994
2007-10-08,Bancos,182910,46.55,200625,-17715,-4.510000000000005
2007-10-08,DTVM'S e Corretoras de Valores,100,0.03,0,100,0.03
2007-10-08,Invest Institucional Nacional,146048,37.17,98381,47667,12.130000000000003
2007-10-08,Investidores Não Residentes,60712,15.45,91764,-31052,-7.900000000000002
2007-10-08,Pessoa Física,980,0.25,680,300,0.07999999999999999
2007-10-08,Pessoa Jurídica Não Financeira,2165,0.55,1465,700,0.18000000000000005
2007-10-09,Bancos,191610,47.11,216465,-24855,-6.109999999999999
2007-10-09,DTVM'S e Corretoras de Valores,100,0.02,0,100,0.02
2007-10-09,Invest Institucional Nacional,147070,36.16,92861,54209,13.329999999999998
2007-10-09,Investidores Não Residentes,64772,15.92,95066,-30294,-7.450000000000001
2007-10-09,Pessoa Física,980,0.24,680,300,0.06999999999999998
2007-10-09,Pessoa Jurídica Não Financeira,2225,0.55,1685,540,0.14000000000000007
2007-10-10,Bancos,193990,46.97,220345,-26355,-6.380000000000003
2007-10-10,DTVM'S e Corretoras de Valores,100,0.02,0,100,0.02
2007-10-10,Invest Institucional Nacional,149741,36.26,94037,55704,13.489999999999998
2007-10-10,Investidores Não Residentes,64269,15.56,94558,-30289,-7.339999999999998
2007-10-10,Pessoa Física,980,0.24,680,300,0.07999999999999999
2007-10-10,Pessoa Jurídica Não Financeira,3925,0.95,3385,540,0.13
2007-10-11,Bancos,202560,46.63,228910,-26350,-6.059999999999995
2007-10-11,DTVM'S e Corretoras de Valores,100,0.02,0,100,0.02
2007-10-11,Invest Institucional Nacional,157272,36.2,102311,54961,12.650000000000002
2007-10-11,Investidores Não Residentes,66743,15.36,98694,-31951,-7.359999999999999
2007-10-11,Pessoa Física,1480,0.34,680,800,0.18000000000000002
2007-10-11,Pessoa Jurídica Não Financeira,6285,1.45,3845,2440,0.5599999999999999
2007-10-15,Bancos,196860,44.47,230810,-33950,-7.670000000000002
2007-10-15,DTVM'S e Corretoras de Valores,100,0.02,0,100,0.02
2007-10-15,Invest Institucional Nacional,163602,36.96,108321,55281,12.490000000000002
2007-10-15,Investidores Não Residentes,72343,16.34,99014,-26671,-6.030000000000001
2007-10-15,Pessoa Física,1480,0.33,680,800,0.18000000000000002
2007-10-15,Pessoa Jurídica Não Financeira,8285,1.87,3845,4440,1
2007-10-16,Bancos,198190,45.22,215995,-17805,-4.060000000000002
2007-10-16,DTVM'S e Corretoras de Valores,100,0.02,0,100,0.02
2007-10-16,Invest Institucional Nacional,149297,34.07,117086,32211,7.350000000000001
2007-10-16,Investidores Não Residentes,78313,17.87,100659,-22346,-5.099999999999998
2007-10-16,Pessoa Física,1580,0.36,680,900,0.19999999999999998
2007-10-16,Pessoa Jurídica Não Financeira,10785,2.46,3845,6940,1.58
2007-10-17,Bancos,207090,46.74,222395,-15305,-3.460000000000001
2007-10-17,DTVM'S e Corretoras de Valores,400,0.09,0,400,0.09
2007-10-17,Invest Institucional Nacional,148124,33.43,116113,32011,7.219999999999999
2007-10-17,Investidores Não Residentes,75046,16.94,99992,-24946,-5.629999999999999
2007-10-17,Pessoa Física,1580,0.36,680,900,0.21
2007-10-17,Pessoa Jurídica Não Financeira,10785,2.43,3845,6940,1.56
2007-10-18,Bancos,206120,45.56,221175,-15055,-3.3200000000000003
2007-10-18,DTVM'S e Corretoras de Valores,100,0.02,0,100,0.02
2007-10-18,Invest Institucional Nacional,156727,34.64,126767,29960,6.620000000000001
2007-10-18,Investidores Não Residentes,77203,17.06,99898,-22695,-5.02
2007-10-18,Pessoa Física,1510,0.33,710,800,0.17
2007-10-18,Pessoa Jurídica Não Financeira,10785,2.38,3895,6890,1.52
2007-10-19,Bancos,224560,47.31,243525,-18965,-4
2007-10-19,DTVM'S e Corretoras de Valores,100,0.02,0,100,0.02
2007-10-19,Invest Institucional Nacional,161497,34.03,128427,33070,6.970000000000002
2007-10-19,Investidores Não Residentes,76363,16.09,98058,-21695,-4.57
2007-10-19,Pessoa Física,1310,0.28,710,600,0.13000000000000003
2007-10-19,Pessoa Jurídica Não Financeira,10785,2.27,3895,6890,1.4500000000000002
2007-10-22,Bancos,221060,46.31,240025,-18965,-3.979999999999997
2007-10-22,DTVM'S e Corretoras de Valores,100,0.02,0,100,0.02
2007-10-22,Invest Institucional Nacional,163796,34.32,133977,29819,6.25
2007-10-22,Investidores Não Residentes,80174,16.8,98718,-18544,-3.879999999999999
2007-10-22,Pessoa Física,1410,0.3,710,700,0.15
2007-10-22,Pessoa Jurídica Não Financeira,10785,2.26,3895,6890,1.44
2007-10-23,Bancos,230280,47.22,246195,-15915,-3.259999999999998
2007-10-23,DTVM'S e Corretoras de Valores,100,0.02,0,100,0.02
2007-10-23,Invest Institucional Nacional,164483,33.73,135502,28981,5.949999999999996
2007-10-23,Investidores Não Residentes,80617,16.53,101373,-20756,-4.259999999999998
2007-10-23,Pessoa Física,1440,0.3,740,700,0.15
2007-10-23,Pessoa Jurídica Não Financeira,10785,2.21,3895,6890,1.41
2007-10-24,Bancos,231740,47.59,249575,-17835,-3.6699999999999946
2007-10-24,DTVM'S e Corretoras de Valores,100,0.02,0,100,0.02
2007-10-24,Invest Institucional Nacional,163398,33.56,134850,28548,5.860000000000003
2007-10-24,Investidores Não Residentes,79722,16.37,98025,-18303,-3.759999999999998
2007-10-24,Pessoa Física,1160,0.24,560,600,0.12
2007-10-24,Pessoa Jurídica Não Financeira,10785,2.22,3895,6890,1.4200000000000002
2007-10-25,Bancos,231880,47.71,249665,-17785,-3.6599999999999966
2007-10-25,DTVM'S e Corretoras de Valores,100,0.02,0,100,0.02
2007-10-25,Invest Institucional Nacional,165055,33.96,133565,31490,6.48
2007-10-25,Investidores Não Residentes,77005,15.85,98300,-21295,-4.380000000000001
2007-10-25,Pessoa Física,1160,0.24,560,600,0.12
2007-10-25,Pessoa Jurídica Não Financeira,10785,2.22,3895,6890,1.4200000000000002
2007-10-26,Bancos,233105,44.87,268655,-35550,-6.840000000000003
2007-10-26,Invest Institucional Nacional,195757,37.68,145551,50206,9.66
2007-10-26,Investidores Não Residentes,78709,15.15,100655,-21946,-4.220000000000001
2007-10-26,Pessoa Física,1160,0.22,760,400,0.07
2007-10-26,Pessoa Jurídica Não Financeira,10785,2.08,3895,6890,1.33
2007-10-29,Bancos,233935,45.39,265860,-31925,-6.200000000000003
2007-10-29,Invest Institucional Nacional,192886,37.43,143740,49146,9.54
2007-10-29,Investidores Não Residentes,76402,14.83,101103,-24701,-4.790000000000001
2007-10-29,Pessoa Física,1350,0.26,760,590,0.11000000000000001
2007-10-29,Pessoa Jurídica Não Financeira,10785,2.09,3895,6890,1.3299999999999998
2007-10-30,Bancos,233565,43.82,284425,-50860,-9.54
2007-10-30,Invest Institucional Nacional,210097,39.42,141201,68896,12.930000000000003
2007-10-30,Investidores Não Residentes,76503,14.35,102149,-25646,-4.8100000000000005
2007-10-30,Pessoa Física,1460,0.27,760,700,0.13
2007-10-30,Pessoa Jurídica Não Financeira,11395,2.14,4485,6910,1.3000000000000003
2007-10-31,Bancos,236585,42.1,295345,-58760,-10.46
2007-10-31,Invest Institucional Nacional,232970,41.46,144897,88073,15.670000000000002
2007-10-31,Investidores Não Residentes,78750,14.01,115973,-37223,-6.630000000000001
2007-10-31,Pessoa Física,2160,0.38,1160,1000,0.17
2007-10-31,Pessoa Jurídica Não Financeira,11455,2.04,4545,6910,1.23
2007-11-01,Bancos,132185,35.43,175915,-43730,-11.71
2007-11-01,Invest Institucional Nacional,152138,40.77,98041,54097,14.500000000000004
2007-11-01,Investidores Não Residentes,76272,20.44,93999,-17727,-4.75
2007-11-01,Pessoa Física,1260,0.34,960,300,0.08000000000000002
2007-11-01,Pessoa Jurídica Não Financeira,11285,3.02,4225,7060,1.8900000000000001
2007-11-05,Bancos,132885,35.8,174515,-41630,-11.21
2007-11-05,Invest Institucional Nacional,151275,40.75,98303,52972,14.27
2007-11-05,Investidores Não Residentes,74495,20.07,93197,-18702,-5.039999999999999
2007-11-05,Pessoa Física,1260,0.34,960,300,0.08000000000000002
2007-11-05,Pessoa Jurídica Não Financeira,11305,3.05,4245,7060,1.91
2007-11-06,Bancos,143795,37.91,181725,-37930,-10
2007-11-06,Invest Institucional Nacional,151737,40,99197,52540,13.850000000000001
2007-11-06,Investidores Não Residentes,72233,19.04,93103,-20870,-5.5
2007-11-06,Pessoa Física,1260,0.33,960,300,0.08000000000000002
2007-11-06,Pessoa Jurídica Não Financeira,10305,2.72,4345,5960,1.5700000000000003
2007-11-07,Bancos,173445,39.89,206425,-32980,-7.579999999999998
2007-11-07,Invest Institucional Nacional,175436,40.35,125682,49754,11.450000000000003
2007-11-07,Investidores Não Residentes,74379,17.11,99113,-24734,-5.68
2007-11-07,Pessoa Física,1260,0.29,960,300,0.06999999999999998
2007-11-07,Pessoa Jurídica Não Financeira,10305,2.37,2645,7660,1.7600000000000002
2007-11-08,Bancos,173245,38.73,209075,-35830,-8.010000000000005
2007-11-08,Invest Institucional Nacional,179931,40.22,132082,47849,10.689999999999998
2007-11-08,Investidores Não Residentes,82884,18.53,102863,-19979,-4.469999999999999
2007-11-08,Pessoa Física,960,0.21,660,300,0.06
2007-11-08,Pessoa Jurídica Não Financeira,10305,2.3,2645,7660,1.71
2007-11-09,Bancos,183175,39.34,215995,-32820,-7.049999999999997
2007-11-09,Invest Institucional Nacional,197714,42.46,151340,46374,9.96
2007-11-09,Investidores Não Residentes,73461,15.78,94995,-21534,-4.619999999999999
2007-11-09,Pessoa Física,960,0.21,660,300,0.06999999999999998
2007-11-09,Pessoa Jurídica Não Financeira,10325,2.22,2645,7680,1.6500000000000004
2007-11-12,Bancos,188845,39.59,227165,-38320,-8.029999999999994
2007-11-12,Invest Institucional Nacional,201691,42.28,153020,48671,10.200000000000003
2007-11-12,Investidores Não Residentes,75194,15.76,93525,-18331,-3.8400000000000016
2007-11-12,Pessoa Física,960,0.2,660,300,0.06
2007-11-12,Pessoa Jurídica Não Financeira,10365,2.17,2685,7680,1.6099999999999999
2007-11-13,Bancos,195835,39.75,226715,-30880,-6.270000000000003
2007-11-13,Invest Institucional Nacional,209128,42.45,170256,38872,7.890000000000001
2007-11-13,Investidores Não Residentes,75607,15.35,92379,-16772,-3.4000000000000004
2007-11-13,Pessoa Física,960,0.19,660,300,0.06
2007-11-13,Pessoa Jurídica Não Financeira,11165,2.27,2685,8480,1.73
2007-11-14,Bancos,197035,39.27,226815,-29780,-5.93
2007-11-14,Invest Institucional Nacional,211418,42.14,171651,39767,7.93
2007-11-14,Investidores Não Residentes,79117,15.77,97884,-18767,-3.740000000000002
2007-11-14,Pessoa Física,970,0.19,670,300,0.06
2007-11-14,Pessoa Jurídica Não Financeira,13215,2.63,4735,8480,1.69
